"Date","Price","Open","High","Low","Change %"
"Dec 06, 2018","123.940","124.110","124.190","123.540","-0.12"
"Dec 07, 2018","123.605","123.975","124.125","123.295","-0.27"
"Dec 10, 2018","123.400","124.480","124.940","123.330","-0.17"
"Dec 11, 2018","123.750","122.740","123.910","122.640","0.28"
"Dec 12, 2018","123.710","123.720","123.900","123.320","-0.03"
"Dec 13, 2018","123.495","123.695","124.075","123.115","-0.17"
"Dec 14, 2018","123.530","123.940","124.110","123.450","0.03"
"Dec 17, 2018","123.125","122.995","123.525","122.855","-0.33"
"Dec 18, 2018","123.210","123.510","123.840","123.140","0.07"
"Dec 19, 2018","122.975","122.855","123.405","122.755","-0.19"
"Dec 20, 2018","122.965","122.965","123.235","122.705","-0.01"
"Dec 21, 2018","122.800","123.430","123.700","122.650","-0.13"
"Dec 24, 2018","122.605","122.765","123.465","122.455","-0.16"
"Dec 25, 2018","122.605","122.615","122.895","122.425","0.00"
"Dec 26, 2018","122.670","122.140","122.990","122.020","0.05"
"Dec 27, 2018","123.435","122.835","123.755","122.375","0.62"
"Dec 28, 2018","123.500","123.720","124.120","123.360","0.05"
"Dec 31, 2018","123.965","123.595","124.195","123.365","0.38"
"Jan 01, 2019","123.900","123.920","124.810","123.480","-0.05"
"Jan 02, 2019","122.395","124.025","124.385","122.305","-1.21"
"Jan 03, 2019","123.550","121.850","123.900","121.460","0.94"
"Jan 04, 2019","123.575","123.475","123.965","123.065","0.02"
"Jan 07, 2019","123.690","123.540","123.970","123.150","0.09"
"Jan 08, 2019","124.100","123.710","124.280","123.220","0.33"
"Jan 09, 2019","124.705","124.455","125.055","123.885","0.49"
"Jan 10, 2019","125.145","124.635","125.665","124.385","0.35"
"Jan 11, 2019","125.725","125.265","126.225","124.955","0.46"
"Jan 14, 2019","125.360","125.590","126.030","125.110","-0.29"
"Jan 15, 2019","124.620","125.250","125.560","124.350","-0.59"
"Jan 16, 2019","124.430","124.610","124.940","124.000","-0.15"
"Jan 17, 2019","124.610","124.660","124.950","123.980","0.14"
"Jan 18, 2019","124.550","124.640","124.810","124.070","-0.05"
"Jan 21, 2019","124.255","124.145","124.575","123.715","-0.24"
"Jan 22, 2019","124.640","124.210","124.940","124.050","0.31"
"Jan 23, 2019","124.760","124.630","125.030","124.370","0.10"
"Jan 24, 2019","124.575","125.255","125.415","124.435","-0.15"
"Jan 25, 2019","124.065","124.575","125.145","123.915","-0.41"
"Jan 28, 2019","124.620","123.570","124.900","123.490","0.45"
"Jan 29, 2019","124.740","124.970","125.280","124.620","0.10"
"Jan 30, 2019","124.600","124.420","124.940","124.270","-0.11"
"Jan 31, 2019","124.620","124.610","124.960","124.220","0.02"
"Feb 01, 2019","124.540","124.770","125.220","124.350","-0.06"
"Feb 04, 2019","124.650","124.270","124.860","123.990","0.09"
"Feb 05, 2019","124.415","124.565","124.755","123.875","-0.19"
"Feb 06, 2019","124.145","124.525","124.685","123.975","-0.22"
"Feb 07, 2019","124.230","124.080","124.550","123.980","0.07"
"Feb 08, 2019","124.005","124.615","124.935","123.875","-0.18"
"Feb 11, 2019","124.230","123.530","124.450","123.350","0.18"
"Feb 12, 2019","124.445","124.355","124.875","123.995","0.17"
"Feb 13, 2019","124.350","124.320","124.690","124.000","-0.08"
"Feb 14, 2019","124.375","124.395","124.605","124.045","0.02"
"Feb 15, 2019","124.360","124.370","124.600","124.020","-0.01"
"Feb 18, 2019","124.370","124.290","124.760","124.100","0.01"
"Feb 19, 2019","124.410","124.360","124.850","124.080","0.03"
"Feb 20, 2019","124.475","124.435","124.785","123.765","0.05"
"Feb 21, 2019","124.450","124.470","124.850","124.100","-0.02"
"Feb 22, 2019","124.685","124.455","124.935","124.205","0.19"
"Feb 25, 2019","124.795","124.625","124.915","124.345","0.09"
"Feb 26, 2019","125.320","125.030","125.720","124.590","0.42"
"Feb 27, 2019","125.855","125.135","126.145","124.525","0.43"
"Feb 28, 2019","125.705","125.985","126.375","125.245","-0.12"
"Mar 01, 2019","125.400","126.130","126.250","125.240","-0.24"
"Mar 04, 2019","124.805","124.935","125.165","124.215","-0.47"
"Mar 05, 2019","124.695","124.795","124.945","124.225","-0.09"
"Mar 06, 2019","124.680","124.680","124.860","124.190","-0.01"
"Mar 07, 2019","124.665","124.725","124.945","124.245","-0.01"
"Mar 08, 2019","124.260","124.660","125.010","124.295","-0.32"
"Mar 11, 2019","124.200","124.575","124.880","124.280","-0.05"
"Mar 12, 2019","124.440","124.570","125.145","124.375","0.19"
"Mar 13, 2019","124.270","124.795","125.200","124.565","-0.14"
"Mar 14, 2019","124.320","124.815","125.045","124.480","0.04"
"Mar 15, 2019","124.370","124.680","125.225","124.595","0.04"
"Mar 18, 2019","124.370","124.870","125.320","124.675","0.00"
"Mar 19, 2019","124.340","124.900","125.250","124.630","-0.02"
"Mar 20, 2019","124.870","124.890","125.950","124.670","0.43"
"Mar 21, 2019","124.810","125.280","125.595","124.885","-0.05"
"Mar 22, 2019","124.765","125.195","125.345","124.000","-0.04"
"Mar 25, 2019","124.780","124.760","125.930","124.340","0.01"
"Mar 26, 2019","124.430","125.110","125.595","124.720","-0.28"
"Mar 27, 2019","124.820","125.070","125.655","124.720","0.31"
"Mar 28, 2019","124.660","125.290","125.735","124.690","-0.13"
"Mar 29, 2019","124.780","125.295","125.745","125.030","0.10"
"Apr 01, 2019","124.960","125.245","125.605","124.945","0.14"
"Apr 02, 2019","124.620","125.255","125.520","124.865","-0.27"
"Apr 03, 2019","124.690","125.160","125.590","124.730","0.06"
"Apr 04, 2019","124.760","125.210","125.520","124.875","0.06"
"Apr 05, 2019","124.510","125.135","125.480","124.765","-0.20"
"Apr 08, 2019","124.380","125.125","125.300","124.660","-0.10"
"Apr 09, 2019","124.230","124.855","125.225","124.465","-0.12"
"Apr 10, 2019","124.120","124.835","125.065","124.130","-0.09"
"Apr 11, 2019","123.320","124.405","125.030","123.425","-0.64"
"Apr 12, 2019","122.980","123.890","124.500","123.065","-0.28"
"Apr 15, 2019","123.530","123.855","124.740","123.765","0.45"
"Apr 16, 2019","123.970","124.435","124.785","123.610","0.36"
"Apr 17, 2019","123.990","124.480","124.860","124.085","0.02"
"Apr 18, 2019","123.500","124.515","124.835","123.690","-0.40"
"Apr 19, 2019","123.230","124.060","124.590","123.445","-0.22"
"Apr 22, 2019","124.245","124.095","124.340","123.995","0.82"
"Apr 23, 2019","123.270","124.225","124.385","123.155","-0.78"
"Apr 24, 2019","122.850","123.665","124.095","123.305","-0.34"
"Apr 25, 2019","122.850","123.805","124.025","122.685","0.00"
"Apr 26, 2019","123.310","123.735","123.920","122.865","0.37"
"Apr 29, 2019","123.725","123.345","123.780","123.215","0.34"
"Apr 30, 2019","123.320","123.725","123.965","122.985","-0.33"
"May 01, 2019","123.080","123.335","123.860","122.990","-0.19"
"May 02, 2019","123.130","123.155","123.820","122.825","0.04"
"May 03, 2019","123.140","123.550","123.855","123.020","0.01"
"May 06, 2019","123.020","123.575","123.885","123.025","-0.10"
"May 07, 2019","123.170","123.445","123.905","123.090","0.12"
"May 08, 2019","122.730","123.530","123.935","123.110","-0.36"
"May 09, 2019","122.780","123.605","123.925","123.070","0.04"
"May 10, 2019","122.830","123.745","123.905","123.040","0.04"
"May 13, 2019","123.090","123.415","123.875","123.065","0.21"
"May 14, 2019","123.110","123.425","123.665","123.015","0.02"
"May 15, 2019","122.880","123.465","123.675","122.925","-0.19"
"May 16, 2019","122.230","123.215","123.540","122.635","-0.53"
"May 17, 2019","122.020","122.990","123.335","122.505","-0.17"
"May 20, 2019","122.410","122.795","123.265","122.320","0.32"
"May 21, 2019","122.110","122.845","122.985","122.260","-0.25"
"May 22, 2019","121.870","122.645","122.755","122.030","-0.20"
"May 23, 2019","121.390","122.345","122.695","121.870","-0.39"
"May 24, 2019","121.970","122.220","122.880","121.775","0.48"
"May 27, 2019","121.780","122.375","123.040","122.105","-0.16"
"May 28, 2019","121.830","122.500","123.365","122.270","0.04"
"May 29, 2019","122.260","122.545","123.305","122.430","0.35"
"May 30, 2019","122.270","122.760","123.215","122.540","0.01"
"May 31, 2019","122.120","122.800","122.985","122.320","-0.12"
"Jun 03, 2019","121.740","122.525","122.815","121.995","-0.31"
"Jun 04, 2019","121.750","122.235","122.540","122.000","0.01"
"Jun 05, 2019","121.540","122.235","122.645","121.885","-0.17"
"Jun 06, 2019","121.380","122.375","122.750","121.735","-0.13"
"Jun 07, 2019","121.480","122.100","122.810","121.815","0.08"
"Jun 10, 2019","121.500","122.130","122.360","121.675","0.02"
"Jun 11, 2019","121.380","121.960","122.320","121.510","-0.10"
"Jun 12, 2019","121.390","121.785","122.310","121.585","0.01"
"Jun 13, 2019","121.450","121.730","122.385","121.640","0.05"
"Jun 14, 2019","121.460","121.975","122.315","121.605","0.01"
"Jun 17, 2019","121.270","121.990","122.215","121.460","-0.16"
"Jun 18, 2019","122.285","121.695","122.555","121.345","0.84"
"Jun 19, 2019","120.940","122.275","122.405","121.275","-1.10"
"Jun 20, 2019","121.210","121.680","121.985","121.345","0.22"
"Jun 21, 2019","121.090","121.640","122.245","121.395","-0.10"
"Jun 24, 2019","120.890","121.870","122.325","121.385","-0.17"
"Jun 25, 2019","121.390","121.605","122.220","121.330","0.41"
"Jun 26, 2019","121.430","121.840","122.280","121.645","0.03"
"Jun 27, 2019","122.010","121.875","122.900","121.670","0.48"
"Jun 28, 2019","122.170","122.450","123.035","122.320","0.13"
"Jul 01, 2019","121.660","122.630","122.835","122.040","-0.42"
"Jul 02, 2019","121.630","122.390","122.650","121.815","-0.02"
"Jul 03, 2019","121.180","122.045","122.430","121.655","-0.37"
"Jul 04, 2019","121.180","121.905","122.425","121.670","0.00"
"Jul 05, 2019","121.010","121.900","122.265","121.420","-0.14"
"Jul 08, 2019","121.010","121.710","122.195","121.480","0.00"
"Jul 09, 2019","121.380","121.755","122.180","121.495","0.31"
"Jul 10, 2019","121.370","121.835","122.225","121.535","-0.01"
"Jul 11, 2019","121.410","122.005","122.365","121.545","0.03"
"Jul 12, 2019","121.050","121.905","122.225","121.550","-0.30"
"Jul 15, 2019","121.500","121.780","122.290","121.545","0.37"
"Jul 16, 2019","121.510","121.995","122.365","121.610","0.01"
"Jul 17, 2019","121.770","122.005","122.435","121.855","0.21"
"Jul 18, 2019","121.510","122.155","122.560","121.780","-0.21"
"Jul 19, 2019","121.830","122.255","122.700","121.960","0.26"
"Jul 22, 2019","121.420","122.275","122.530","121.750","-0.34"
"Jul 23, 2019","121.390","122.145","122.485","121.460","-0.02"
"Jul 24, 2019","121.110","122.105","122.270","121.335","-0.23"
"Jul 25, 2019","121.250","121.860","122.160","121.305","0.12"
"Jul 26, 2019","121.040","121.715","122.075","121.335","-0.17"
"Jul 29, 2019","121.190","121.835","122.140","121.345","0.12"
"Jul 30, 2019","121.190","121.660","122.040","121.305","0.00"
"Jul 31, 2019","121.140","121.665","121.980","121.140","-0.04"
"Aug 01, 2019","120.940","121.605","122.065","121.075","-0.17"
"Aug 02, 2019","120.800","121.460","121.855","120.825","-0.12"
"Aug 05, 2019","120.210","121.475","121.810","120.425","-0.49"
"Aug 06, 2019","120.270","120.745","121.410","120.265","0.05"
"Aug 07, 2019","120.590","120.845","121.465","120.535","0.27"
"Aug 08, 2019","120.710","121.140","121.745","120.790","0.10"
"Aug 09, 2019","120.520","121.460","121.655","120.660","-0.16"
"Aug 12, 2019","120.990","121.060","121.375","120.545","0.39"
"Aug 13, 2019","120.440","121.000","121.615","120.020","-0.45"
"Aug 14, 2019","120.550","120.970","121.465","120.535","0.09"
"Aug 15, 2019","120.200","121.065","121.485","120.755","-0.29"
"Aug 16, 2019","120.340","120.940","121.335","120.605","0.12"
"Aug 19, 2019","120.410","120.910","121.390","120.705","0.06"
"Aug 20, 2019","120.490","121.155","121.485","120.425","0.07"
"Aug 21, 2019","120.720","121.030","121.525","120.775","0.19"
"Aug 22, 2019","120.850","121.185","121.450","120.765","0.11"
"Aug 23, 2019","120.680","121.040","121.400","120.620","-0.14"
"Aug 26, 2019","120.350","121.120","121.655","120.755","-0.27"
"Aug 27, 2019","121.110","121.085","121.915","120.915","0.63"
"Aug 28, 2019","121.370","121.590","122.450","121.225","0.21"
"Aug 29, 2019","121.700","122.090","122.520","121.705","0.27"
"Aug 30, 2019","121.870","122.200","122.425","121.730","0.14"
"Sep 02, 2019","121.470","122.140","122.355","121.755","-0.33"
"Sep 03, 2019","121.380","121.990","122.275","121.690","-0.07"
"Sep 04, 2019","121.340","121.890","122.210","121.255","-0.03"
"Sep 05, 2019","121.350","121.840","121.935","121.505","0.01"
"Sep 06, 2019","121.190","121.850","122.080","121.375","-0.13"
"Sep 09, 2019","121.060","121.640","121.925","121.280","-0.11"
"Sep 10, 2019","121.110","121.405","121.855","121.200","0.04"
"Sep 11, 2019","121.000","121.590","121.845","121.235","-0.09"
"Sep 12, 2019","120.970","121.495","122.030","121.030","-0.02"
"Sep 13, 2019","121.420","121.480","121.825","120.965","0.37"
"Sep 16, 2019","120.860","121.555","121.900","120.835","-0.46"
"Sep 17, 2019","120.740","121.210","121.595","120.905","-0.10"
"Sep 18, 2019","120.880","121.115","121.445","120.650","0.12"
"Sep 19, 2019","120.870","121.175","121.600","120.950","-0.01"
"Sep 20, 2019","120.940","121.230","121.720","121.050","0.06"
"Sep 23, 2019","120.650","121.285","121.790","121.020","-0.24"
"Sep 24, 2019","121.350","121.360","121.955","121.075","0.58"
"Sep 25, 2019","121.230","121.685","121.970","121.270","-0.10"
"Sep 26, 2019","121.540","121.465","122.185","121.005","0.26"
"Sep 27, 2019","121.410","121.530","122.145","121.155","-0.11"
"Sep 30, 2019","121.870","121.900","122.515","121.385","0.38"
"Oct 01, 2019","121.800","122.230","122.535","121.885","-0.06"
"Oct 02, 2019","122.260","122.175","122.905","121.825","0.38"
"Oct 03, 2019","122.330","122.570","123.080","122.320","0.06"
"Oct 04, 2019","122.240","122.620","122.885","122.275","-0.07"
"Oct 07, 2019","122.220","122.530","122.885","122.220","-0.02"
"Oct 08, 2019","122.350","122.605","122.995","122.285","0.11"
"Oct 09, 2019","122.440","122.700","123.285","122.455","0.07"
"Oct 10, 2019","122.770","122.840","123.565","122.650","0.27"
"Oct 11, 2019","122.800","123.180","123.595","122.810","0.02"
"Oct 14, 2019","122.800","123.225","123.640","122.850","0.00"
"Oct 15, 2019","122.440","123.180","123.855","122.945","-0.29"
"Oct 16, 2019","123.350","123.120","123.885","122.950","0.74"
"Oct 17, 2019","123.610","123.680","124.340","123.275","0.21"
"Oct 18, 2019","123.140","123.965","124.385","123.395","-0.38"
"Oct 21, 2019","123.150","123.630","124.175","123.175","0.01"
"Oct 22, 2019","123.120","123.450","123.675","122.920","-0.02"
"Oct 23, 2019","122.860","123.410","123.565","122.820","-0.21"
"Oct 24, 2019","122.980","123.205","123.665","122.905","0.10"
"Oct 25, 2019","122.920","123.305","123.675","123.035","-0.05"
"Oct 28, 2019","123.130","123.350","123.735","123.000","0.17"
"Oct 29, 2019","123.110","123.505","123.705","123.005","-0.02"
"Oct 30, 2019","123.010","123.400","123.575","122.910","-0.08"
"Oct 31, 2019","122.650","123.320","123.980","122.935","-0.29"
"Nov 01, 2019","123.040","123.230","123.880","122.885","0.32"
"Nov 04, 2019","122.240","123.280","123.535","122.660","-0.65"
"Nov 05, 2019","122.760","122.905","123.455","122.560","0.43"
"Nov 06, 2019","122.870","123.095","123.390","122.795","0.09"
"Nov 07, 2019","122.850","123.160","123.460","122.835","-0.02"
"Nov 08, 2019","122.820","123.180","123.400","122.880","-0.02"
"Nov 11, 2019","122.810","123.165","123.385","122.805","-0.01"
"Nov 12, 2019","122.710","123.090","123.365","122.560","-0.08"
"Nov 13, 2019","122.620","123.010","123.170","122.565","-0.07"
"Nov 14, 2019","122.580","122.895","123.170","122.500","-0.03"
"Nov 15, 2019","122.945","122.905","123.280","122.280","0.30"
"Nov 18, 2019","122.460","122.945","123.320","122.280","-0.39"
"Nov 19, 2019","122.380","122.805","123.260","122.330","-0.07"
"Nov 20, 2019","122.390","122.700","123.065","122.245","0.01"
"Nov 21, 2019","122.420","122.730","123.120","122.300","0.02"
"Nov 22, 2019","122.280","122.760","123.295","122.230","-0.11"
"Nov 25, 2019","121.580","122.625","122.950","122.130","-0.57"
"Nov 26, 2019","121.830","122.480","123.050","122.100","0.21"
"Nov 27, 2019","122.360","122.680","123.160","122.155","0.44"
"Nov 28, 2019","122.350","122.670","122.790","122.580","-0.01"
"Nov 29, 2019","122.490","122.670","123.030","122.560","0.11"
"Dec 02, 2019","122.370","122.775","123.280","122.295","-0.10"
"Dec 03, 2019","122.410","122.705","123.215","122.345","0.03"
"Dec 04, 2019","122.420","122.755","123.050","122.345","0.01"
"Dec 05, 2019","122.380","122.770","123.190","122.345","-0.03"
"Dec 06, 2019","122.290","122.695","122.825","122.215","-0.07"
"Dec 09, 2019","122.510","122.595","123.595","122.565","0.18"
"Dec 10, 2019","122.270","123.410","123.520","122.250","-0.20"
"Dec 11, 2019","122.320","122.600","123.035","122.250","0.04"
"Dec 12, 2019","122.240","122.660","123.115","122.125","-0.07"
"Dec 13, 2019","121.920","122.590","123.015","122.100","-0.26"
"Dec 16, 2019","121.990","122.450","122.875","122.005","0.06"
"Dec 17, 2019","121.750","122.390","122.550","121.790","-0.20"
"Dec 18, 2019","121.890","122.195","122.380","121.590","0.11"
"Dec 19, 2019","121.740","121.890","122.480","121.525","-0.12"
"Dec 20, 2019","121.410","122.125","122.185","121.465","-0.27"
"Dec 23, 2019","121.260","122.005","122.070","121.285","-0.12"
"Dec 24, 2019","121.310","121.630","121.845","121.260","0.04"
"Dec 25, 2019","121.290","121.690","121.795","121.570","-0.02"
"Dec 26, 2019","121.805","121.665","122.340","121.255","0.42"
"Dec 27, 2019","121.670","121.780","122.500","121.475","-0.11"
"Dec 30, 2019","121.470","122.070","122.465","121.545","-0.16"
"Dec 31, 2019","121.290","121.885","122.090","121.520","-0.15"
"Jan 01, 2020","121.290","121.710","121.825","121.630","0.00"
"Jan 02, 2020","120.660","121.705","121.865","121.045","-0.52"
"Jan 03, 2020","121.210","121.160","122.185","120.940","0.46"
"Jan 06, 2020","121.660","121.815","122.335","121.635","0.37"
"Jan 07, 2020","121.800","122.165","122.630","121.830","0.12"
"Jan 08, 2020","121.870","122.190","122.500","121.835","0.06"
"Jan 09, 2020","121.880","122.255","122.445","121.830","0.01"
"Jan 10, 2020","121.680","122.280","122.320","121.530","-0.16"
"Jan 13, 2020","121.590","122.125","122.260","121.600","-0.07"
